Gender,Height,Weight(lbs),Weight(kgs)
Male,68.52223104,188.0533331,85.28495832199546
Male,66.35133111,171.6851696,77.86175492063492
Male,68.18009307,172.96211100000002,78.44086666666668
Male,71.87871688,211.04121119999996,95.71029986394556
Male,71.76555920000001,200.80092109999998,91.06617736961451
Male,71.15352385,210.0484067,95.26004839002266
Male,66.0943193,175.6487627,79.65930281179138
Male,70.81587986,186.5978956,84.62489596371881
Male,71.3018407,206.16471830000003,93.4987384580499
Male,69.80629069,186.6735164,84.65919111111111
Male,65.52238918,175.5713129,79.62417818594105
Male,68.55835352,191.0889397,86.66165065759637
Male,72.26741402,211.46448790000002,95.90226208616781
Male,63.58056583,142.1747596,64.4783490249433
Male,71.04475607,205.84333830000003,93.35298789115647
Male,65.67839007,163.14205180000002,73.98732507936509
Male,65.20734666,151.87566909999998,68.87785446712017
Male,64.83819361,142.72587119999997,64.72828625850339
Male,69.96481063,186.4515428,84.55852281179138
Male,67.37851835,170.0013479,77.09811696145125
Male,63.230812,164.5022351,74.60418825396826
Male,70.3753442,180.29835669999997,81.76796222222221
Male,71.60855972,193.0701422,87.56015519274376
Male,67.08755188,176.4172388,80.00781804988662
Male,63.9735571,160.0635017,72.59115723356008
Male,67.57547281,180.41953030000002,81.82291623582768
Male,65.19286221,185.3482108,84.05814548752835
Male,71.78199597,205.1692351,93.04727215419501
Male,72.10029956,206.2240269,93.52563578231293
Male,72.37219364,210.187294,95.3230358276644
Male,73.09928377,215.70911439999998,97.8272627664399
Male,69.91053458,181.59117869999997,82.35427605442176
Male,64.56082848,161.8897691,73.41939641723356
Male,70.34610444,197.68331940000002,89.65229904761905
Male,68.53897839,179.57146640000002,81.43830675736962
Male,67.78938051,186.1190374,84.40772671201813
Male,72.62912270000001,192.3289666,87.22402113378685
Male,67.19651912,179.2091948,81.27401124716553
Male,75.94686644,237.56760830000002,107.74041192743765
Male,63.95622575,152.6458481,69.22714199546485
Male,69.01265725,196.3225311,89.03516149659863
Male,64.96634668,172.5249689,78.24261628117914
Male,72.05532404,202.3346955,91.76176666666667
Male,66.97666791,193.8237781,87.90194018140589
Male,70.28008648,186.92228369999998,84.77201074829931
Male,67.19317134,179.72274309999997,81.50691297052153
Male,65.90308782,167.6166926,76.01664063492063
Male,73.69685922,232.71867769999997,105.54135043083899
Male,67.97467956,171.72545680000002,77.88002575963719
Male,65.62990179,179.995124,81.63044172335601
Male,65.82395075,163.5857985,74.18857074829933
Male,71.71587,190.9943108,86.61873505668933
Male,73.50426823,205.47309109999998,93.18507532879818
Male,64.03231884,147.3712842,66.83504952380952
Male,68.27990776,199.6028399,90.52282988662131
Male,74.33873882,220.3834481,99.94714199546485
Male,69.81151958,206.28558059999997,93.55355129251699
Male,71.41794564,209.22656659999998,94.8873317913832
Male,73.29150846,228.5587852,103.65477786848072
Male,72.08703157,205.38905580000002,93.14696408163266
Male,63.91454108,167.8423915,76.1189984126984
Male,72.24732475,193.5116952,87.76040598639455
Male,70.59702452,188.4506741,85.46515832199546
Male,70.86561611,214.98139390000003,97.4972307936508
Male,71.95838771,198.40417649999998,89.97921836734693
Male,68.15370179,178.1658017,80.80081709750567
Male,68.92954240000002,189.58342549999998,85.97887777777777
Male,66.29919303,180.2012661,81.72393020408163
Male,65.27353936,149.9346064,67.9975539229025
Male,68.48402929999999,180.8962866,82.03913224489796
Male,65.64153589,170.10064730000002,77.14315070294785
Male,68.86875033,178.81882769999999,81.09697401360543
Male,68.45942981,181.36339719999998,82.25097378684806
Male,69.32130537,194.3300031,88.1315206802721
Male,70.46431845,203.25848019999998,92.18071664399092
Male,72.66524188,219.0951656,99.36288689342403
Male,69.33966738,181.904824,82.49651882086167
Male,68.5689594,185.97582509999998,84.34277782312924
Male,71.61782407,201.679352,91.46455873015873
Male,68.9039419,175.4450634,79.56692217687075
Male,72.6645041,188.39518230000002,85.43999197278912
Male,71.38031123,217.36848790000002,98.57981310657597
Male,70.28116225,211.5794961,95.95442
Male,70.71040603,197.0608841,89.37001546485261
Male,68.52125026,186.71880190000002,84.67972875283448
Male,61.74065772,140.00997859999998,63.49658893424035
Male,68.77246399,187.55083069999998,85.05706607709749
Male,73.56863634,205.35946,93.13354195011338
Male,66.5597304,179.21657019999998,81.27735609977323
Male,70.30977776,208.4964966,94.55623428571428
Male,72.56422057,211.7664268,96.0391958276644
Male,73.68980797,228.44882689999997,103.60491015873015
Male,68.14164184,170.7999514,77.46029541950114
Male,68.45706108,186.2085658,84.44832916099773
Male,73.83892928,229.33951159999998,104.00884879818592
Male,66.66789351,176.8826374,80.21888317460316
Male,74.40065811,240.94226659999998,109.27086920634919
Male,67.76651316,172.6695664,78.3081933786848
Male,64.06949227,155.3447978,70.4511554648526
Male,66.63511494,170.3722156,77.26631092970521
Male,69.3803027,194.7495235,88.32177936507937
Male,70.00198015,190.08806289999998,86.20773827664398
Male,74.59473633,227.116582,103.00071746031746
Male,68.46138309,175.6246198,79.64835365079365
Male,69.58169997,187.0287475,84.82029365079366
Male,67.04770187,183.0630581,83.02179505668934
Male,71.22342339,194.9414068,88.40880126984128
Male,67.0735038,167.2849042,75.86616970521541
Male,73.11969322,208.5784763,94.59341328798186
Male,66.46344464,169.96515159999998,77.08170140589569
Male,67.78633303,164.336269,74.5289201814059
Male,70.34949975,195.9714769,88.87595324263039
Male,71.1257544,205.6360496,93.25897941043084
Male,72.29758383,212.05824700000002,96.17154058956916
Male,68.95533491,193.8284447,87.90405655328799
Male,67.14350957,165.1439238,74.89520353741497
Male,69.96679959999999,189.8386177,86.09461120181405
Male,68.57268425,189.12658169999997,85.77169238095237
Male,68.09296485,169.936601,77.06875328798185
Male,75.88543313,224.13319199999998,101.64770612244897
Male,71.99164339,211.01911280000002,95.70027791383221
Male,68.45675437,185.5340211,84.1424131972789
Male,72.46702493,208.2945887,94.4646660770975
Male,67.73714618,166.35233530000002,75.44323596371883
Male,70.03482109,174.32483919999999,79.0588839909297
Male,72.19290998,216.19648309999997,98.04829165532878
Male,69.59294259,187.86307109999998,85.19867170068026
Male,71.05091844,200.7345781,91.03608984126984
Male,70.80955947,181.56369019999997,82.34180961451246
Male,68.06191397,189.3688237,85.8815526984127
Male,73.39098706,203.5134146,92.29633315192744
Male,75.34158414,218.53301549999998,99.10794353741495
Male,72.25270472,205.23440300000001,93.07682675736962
Male,66.17587032,176.4793431,80.03598326530611
Male,61.67848102,156.44547480000003,70.95032870748301
Male,71.89221787,199.8296986,90.62571365079364
Male,62.4768027,148.9142878,67.53482439909297
Male,67.96640648,186.6065519,84.62882172335601
Male,69.69340801,201.481472,91.37481723356008
Male,62.94868151,150.67093789999998,68.3314911111111
Male,71.35947191,197.4726556,89.55675990929704
Male,67.33237829999999,187.70856609999998,85.12860140589568
Male,67.77967032,192.1997882,87.16543682539682
Male,69.16140409,175.29696940000002,79.49975936507937
Male,68.8632082,201.79550419999998,91.51723546485259
Male,67.07585192,203.4936873,92.28738653061224
Male,67.30338623,187.3466372,84.96446131519274
Male,67.52463932,174.3997304,79.09284825396826
Male,68.56837467,179.79596809999998,81.54012158730157
Male,71.56651734,198.0267851,89.80806580498866
Male,73.22911602,210.54596949999998,95.48570045351472
Male,69.43986047,169.4965109,76.86916594104308
Male,71.62309757,220.33715550000002,99.92614761904763
Male,65.76851763,171.4052256,77.73479619047619
Male,72.74454456,208.3815392,94.50409941043083
Male,67.23126085,178.0730551,80.75875514739229
Male,70.87782625,192.34952180000002,87.23334321995465
Male,69.96281114,189.0227457,85.72460122448979
Male,65.87234985,178.2166779,80.82389020408164
Male,70.85919069,184.4932506,83.67040843537416
Male,71.59492645,197.8870628,89.74469968253968
Male,70.05099011,184.8335198,83.82472553287982
Male,67.50006718,175.8798044,79.76408362811792
Male,65.14868762,140.51279240000002,63.724622403628125
Male,69.02297414,187.56869019999996,85.06516562358274
Male,70.82191668,184.44766669999998,83.6497354648526
Male,70.85934683,190.7991898,86.53024480725622
Male,68.05445,177.03190669999998,80.28657900226756
Male,69.83697663,186.2839251,84.48250571428571
Male,63.49209925,160.490301,72.78471700680271
Male,66.63140176,164.0591567,74.40324566893423
Male,70.88466566,191.8880429,87.02405573696144
Male,67.35659794,181.3729706,82.2553154648526
Male,70.44071308,225.7975247,102.40250553287981
Male,69.42761166,196.2496978,89.00213052154196
Male,68.84511687,187.0278285,84.8198768707483
Male,71.32989784,196.6198197,89.1699862585034
Male,75.28284701,219.1132095,99.37107006802721
Male,68.31418833,174.24348830000002,79.02199015873016
Male,66.77872373,158.71587019999998,71.97998648526077
Male,70.56945509,185.96399509999998,84.33741274376416
Male,66.99116742,159.7616564,72.45426594104308
Male,67.60806653,178.88620480000003,81.12753052154196
Male,72.77820977,201.18508480000003,91.24040126984129
Male,72.35824904,175.16550769999998,79.44013954648524
Male,70.63997890000002,189.80977,86.0815283446712
Male,68.56217931,190.36547230000002,86.33354752834468
Male,68.13842635,192.570363,87.33349795918366
Male,63.39315884,136.6726435,61.98305827664399
Male,63.67128785,161.5786407,73.27829510204081
Male,69.57803008,195.322675,88.58171201814059
Male,69.10198331,194.581051,88.2453746031746
Male,70.96336883,178.55119130000003,80.97559696145126
Male,70.35969056,196.1380275,88.95148639455782
Male,69.24464038,179.3664566,81.34533179138322
Male,68.93206938,187.6266091,85.09143269841269
Male,72.42276135,204.7061013,92.83723414965986
Male,68.43411936,194.6070531,88.25716693877551
Male,71.59583216,196.67255649999998,89.19390317460316
Male,72.9702825,200.5107262,90.93456970521541
Male,68.72182448,186.4254196,84.54667555555555
Male,70.59742018,200.37257749999998,90.87191723356008
Male,70.54400785,209.7067299,95.10509292517007
Male,61.13647544,125.8270219,57.06440902494331
Male,70.8193038,204.5806985,92.78036213151928
Male,67.83798573,192.36877719999998,87.2420758276644
Male,72.35477176,224.6036548,101.86106793650792
Male,70.08775314,198.70217590000001,90.11436548752835
Male,65.51390658,162.7298484,73.80038476190477
Male,69.36822131,187.3334814,84.9584949659864
Male,70.43473903,188.7584321,85.60473111111111
Male,69.16318774,200.6062376,90.97788553287981
Male,69.08244535,194.2800659,88.10887342403629
Male,65.62500563,188.3185876,85.40525514739228
Male,70.25426107,176.0486441,79.84065492063492
Male,74.26187679,218.50833889999998,99.0967523356009
Male,73.42797007,223.1906998,101.22027201814059
Male,68.95308194,180.4822588,81.8513645351474
Male,69.30950273,191.4150254,86.80953532879818
Male,71.96959796,210.49400330000003,95.46213301587302
Male,69.26367868,196.37578180000003,89.05931147392292
Male,69.32222398,206.0778851,93.45935832199547
Male,64.57101734,167.44414009999997,75.9383855328798
Male,69.60588259,187.5319002,85.04848081632653
Male,71.97789626,203.07647880000002,92.09817632653062
Male,71.38257685,205.5457947,93.21804748299319
Male,68.91425443,186.7145678,84.6778085260771
Male,70.64713915,207.5564082,94.12989034013604
Male,71.59068401,201.6114938,91.43378403628118
Male,71.86062465,202.9068593,92.02125138321996
Male,64.14969589,153.88137719999997,69.78747265306122
Male,68.08254615,162.5104693,73.70089310657596
Male,71.18791145,192.9692761,87.5144109297052
Male,68.26001881,186.30459960000002,84.49188190476191
Male,68.15546647,179.2535701,81.29413609977324
Male,66.27025725,159.0089916,72.11292136054422
Male,64.76225938,177.2248263,80.37407088435373
Male,64.59445871,161.6361003,73.30435387755102
Male,67.40595053,158.7536285,71.997110430839
Male,72.11775736,184.6835273,83.75670172335602
Male,68.14398254,167.29454209999997,75.87054063492062
Male,69.55204142,186.90231269999998,84.76295360544216
Male,71.80366854,196.20625669999998,88.98242934240362
Male,68.07178728,172.7062583,78.32483369614512
Male,68.50305566,205.8912338,93.37470920634921
Male,69.24164203,192.10003600000002,87.1201977324263
Male,62.80721218,139.31057090000002,63.179397233560096
Male,63.78640194,169.0727355,76.6769775510204
Male,71.4586641,189.1761747,85.79418353741495
Male,70.35852191,201.60181219999998,91.42939328798185
Male,70.43922148,194.0961313,88.02545637188209
Male,68.38438688,168.15356119999998,76.26011845804987
Male,70.94947253,185.97165,84.3408843537415
Male,71.10557757,206.4936129,93.64789700680271
Male,70.13526573,186.1084084,84.40290630385488
Male,60.9357397,140.15171569999998,63.56086879818593
Male,71.70238979999999,199.9461546,90.6785281632653
Male,71.15953593,197.25866230000003,89.4597107936508
Male,71.12708285,207.5751785,94.1384029478458
Male,70.45158502,182.8562129,82.92798770975057
Male,72.36335432,216.05650319999995,97.98480870748297
Male,67.90676328,167.7261923,76.06630036281179
Male,67.72493598,180.0518562,81.65617061224489
Male,71.77420598,190.408985,86.35328117913832
Male,72.79672984,196.5041361,89.11752204081633
Male,70.4036733,188.5944082,85.53034385487528
Male,73.14317771,217.23822510000002,98.52073700680273
Male,70.4389286,197.1775885,89.42294263038549
Male,68.52204945,176.7073551,80.13939006802721
Male,62.4947331,144.4617234,65.51552081632653
Male,69.32588186,218.906557,99.27735011337867
Male,71.91830192,203.846582,92.44742947845805
Male,72.06318034,205.94163980000002,93.3975690702948
Male,72.70722408,204.3651038,92.68258675736962
Male,67.89481224,178.3272355,80.87402970521542
Male,69.89315067,200.1206742,90.75767537414966
Male,68.31918688,173.7771864,78.81051537414966
Male,71.70421757,202.99513280000002,92.06128471655329
Male,65.54030251,145.9135449,66.17394326530612
Male,64.82150387,166.12961409999997,75.34222861678003
Male,68.69037325,200.3073145,90.84231950113377
Male,75.42716052,222.18396690000003,100.76370380952382
Male,70.59372691,217.64414930000004,98.70482961451249
Male,71.00674868,195.2304029,88.53986526077097
Male,67.36349029,178.1738332,80.80445950113378
Male,67.16702152,186.354916,84.51470113378684
Male,72.58802109,204.3431869,92.67264712018141
Male,67.71981426,171.73192749999998,77.8829603174603
Male,71.77374399,200.1298194,90.76182285714286
Male,60.93623604,152.3493799,69.09268929705215
Male,68.27549144,181.45446230000002,82.29227315192745
Male,68.65021796,176.0300672,79.83223002267573
Male,67.83760801,185.7338021,84.23301682539682
Male,72.39194804,206.6727082,93.72911936507936
Male,69.35749107,187.40143,84.98931065759638
Male,69.50818174,200.24247869999996,90.81291551020406
Male,66.97028641,180.6366889,81.921400861678
Male,68.05883702,187.77907539999998,85.1605784126984
Male,73.84752958,205.4793679,93.18792195011338
Male,70.42847374,199.14417749999998,90.31481972789115
Male,68.3606064,187.92329130000002,85.2259824489796
Male,75.15687858,250.31715069999998,113.52251732426303
Male,66.11876309,184.13054169999998,83.50591460317459
Male,67.77378647,187.1636686,84.88148235827664
Male,60.26719012,132.94817890000002,60.293958684807265
Male,70.77967029999999,193.7599323,87.87298517006802
Male,65.11934931,165.8390452,75.21045133786848
Male,66.21466375,180.5753341,81.89357555555554
Male,69.01737759999999,191.81367360000002,86.9903281632653
Male,67.14452992,185.78786540000002,84.25753532879818
Male,69.47615015,209.1775806,94.86511591836734
Male,69.74159588,183.67690190000002,83.3001822675737
Male,68.30453594,203.2306515,92.16809591836734
Male,71.05255895,191.00776169999997,86.62483523809523
Male,67.96293514,190.9647655,86.60533582766439
Male,65.77565831,170.21994750000002,77.19725510204083
Male,70.54598058,195.1792696,88.51667555555555
Male,68.85485671,196.7192842,89.21509487528344
Male,67.61638297,165.9559529,75.26347070294784
Male,63.76404949,157.51193830000003,71.43398562358277
Male,69.71713796,201.47133069999998,91.37021800453513
Male,69.55905319,188.2412257,85.37017038548753
Male,70.00897326,184.0617957,83.47473727891156
Male,68.1110971,163.700812,74.24073106575965
Male,72.09346812,207.1301089,93.93655732426303
Male,73.07534485,211.1148097,95.74367786848072
Male,73.90367020000001,206.6412168,93.71483755102041
Male,67.00355583,171.5365546,77.79435582766439
Male,65.73888272,166.6227324,75.5658650340136
Male,63.86155376,157.4131471,71.38918235827664
Male,67.78265811,189.9096712,86.12683501133786
Male,68.03290834,182.74196,82.87617233560091
Male,66.52826617,164.72493490000002,74.70518589569161
Male,69.35797636,200.94191569999998,91.1301204988662
Male,65.87693778,174.30124730000003,79.0481847165533
Male,68.35987406,194.466166,88.19327256235827
Male,75.53722116,212.0087426,96.14908961451248
Male,67.80204383,187.2898022,84.93868580498865
Male,67.86431223,175.6027079,79.63841628117915
Male,66.49982259,162.6243273,73.7525293877551
Male,64.95081171,162.9002409,73.87766027210884
Male,69.35342667,180.5205798,81.86874367346938
Male,67.94278509,185.00960959999998,83.9045848526077
Male,67.44865627,170.5057487,77.32687015873016
Male,69.63973762,190.25104199999998,86.28165170068026
Male,72.44521272,209.32342140000003,94.93125687074831
Male,67.45989887,182.6293478,82.8251010430839
Male,69.94810278,196.47375359999998,89.10374312925168
Male,71.67929496,215.87514930000003,97.90256204081633
Male,64.98809012,169.40964519999997,76.82977106575962
Male,60.21701856,146.9566461,66.6470050340136
Male,71.41433682,192.5735455,87.33494126984127
Male,68.91462259999999,202.73771440000002,91.94454167800454
Male,73.60910652,211.4604798,95.90044435374149
Male,68.6895151,180.932596,82.05559909297051
Male,74.31989027,210.04170319999997,95.25700825396824
Male,67.35201875,174.6299947,79.19727650793651
Male,68.36285847,189.2039245,85.80676848072562
Male,69.68364342,188.15216769999998,85.32978126984126
Male,68.84301209,153.4680504,69.60002285714286
Male,66.55028818,179.09724880000002,81.2232420861678
Male,68.99207862,186.0256649,84.36538090702948
Male,67.3185455,178.0783604,80.76116117913833
Male,64.96117997,164.2954408,74.5104039909297
Male,71.36359491,212.59486549999997,96.41490498866212
Male,68.74838823,174.65496100000001,79.20859909297053
Male,69.91509254,196.42954269999998,89.08369283446712
Male,73.97251066,216.8597562,98.34909578231292
Male,69.06808803,183.5816586,83.25698802721088
Male,68.74698552,195.1162435,88.48809229024943
Male,67.97172099,166.31193000000002,75.42491156462586
Male,65.80601499,178.9724812,81.16665814058958
Male,64.57971744,156.9173142,71.16431482993197
Male,70.46230271,191.9207273,87.0388785941043
Male,71.33055367,198.4232792,89.98788172335601
Male,70.96852756,183.1967135,83.08240975056688
Male,65.23963503,158.6197611,71.93639959183673
Male,69.50122288,186.5955147,84.62381619047619
Male,70.19241426,198.14117530000001,89.85994344671202
Male,68.4994407,184.6606371,83.7463206802721
Male,69.19182443,166.2532759,75.39831106575964
Male,70.56336105,189.7029699,86.03309292517007
Male,69.42648270000001,199.3398571,90.40356331065759
Male,69.77787507,191.4978986,86.84711954648526
Male,67.47116994,181.55299169999998,82.33695768707481
Male,64.43456675,166.6695699,75.58710653061225
Male,66.90026045,192.01567859999997,87.08194040816325
Male,70.15002037,200.1477049,90.76993419501134
Male,66.68703847,170.71222969999997,77.42051233560089
Male,61.61112054,136.668509,61.981183219954644
Male,68.16331517,194.1779795,88.06257573696145
Male,69.21956800000001,218.31445130000003,99.00882145124717
Male,70.06592968,195.8570133,88.82404231292517
Male,69.88345085,181.674739,82.39217188208616
Male,69.03382367,180.80444980000001,81.99748290249434
Male,70.71743938,205.5496716,93.21980571428571
Male,69.08270299,183.4055261,83.17710934240363
Male,68.41336612,184.0102671,83.45136829931972
Male,70.10224621,191.9956928,87.07287655328798
Male,72.19723016,193.7909946,87.88707238095238
Male,71.63697357,200.7132709,91.02642671201814
Male,68.64741231,178.4039696,80.9088297505669
Male,66.37841132,163.78370280000001,74.27832326530613
Male,69.07217688,207.0181045,93.88576167800453
Male,68.85868023,185.5401186,84.14517850340135
Male,72.28959609999998,213.8966895,97.00530136054422
Male,65.48976239999999,172.4670879,78.21636639455782
Male,70.63945057,210.79826260000002,95.60011909297053
Male,71.95918775,209.78397999999999,95.14012698412698
Male,71.05324896,215.25877599999998,97.62302766439909
Male,69.78016415,191.95912859999999,87.05629414965985
Male,69.4312592,200.2184902,90.80203637188208
Male,72.31126088,199.75143,90.59021768707483
Male,65.80991193,191.5634948,86.87686839002268
Male,65.91497066,167.72262880000002,76.06468426303856
Male,70.64519081,204.8682907,92.91078943310657
Male,65.23410167,167.3729801,75.90611342403628
Male,70.1969204,214.00443769999998,97.0541667573696
Male,64.0683621,147.1971904,66.75609541950114
Male,66.81925072,178.1690905,80.80230861678005
Male,74.11230421,240.8517285,109.22980884353741
Male,69.00153742,211.12482519999998,95.74822004535146
Male,69.99666269,196.50774099999998,89.11915691609977
Male,67.46777075,170.4843974,77.31718702947846
Male,74.44660762,213.701377,96.91672426303855
Male,70.11909775,180.2437089,81.74317863945578
Male,68.78631637,179.9376959,81.60439723356008
Male,67.72724957,178.3005128,80.86191056689343
Male,70.83987238,201.3907634,91.33367954648526
Male,70.33271525,190.4098292,86.35366403628117
Male,69.47740992,191.7638521,86.96773337868481
Male,70.96726656,194.1978123,88.07157020408164
Male,64.14422174,159.63374030000003,72.3962541043084
Male,70.66469951,201.80278859999999,91.52053904761904
Male,69.49152342,185.68358569999998,84.2102429478458
Male,68.48916396,182.3314872,82.6900168707483
Male,66.93373779,177.60344569999998,80.54578036281178
Male,66.85719376,180.3443354,81.78881424036281
Male,69.86143908,183.8137983,83.36226680272108
Male,66.6952964,157.7281142,71.53202458049886
Male,70.56722389,205.28129619999999,93.09809351473922
Male,64.3285802,163.9772379,74.36609428571428
Male,64.99140451,144.5510438,65.55602893424036
Male,68.12899058,177.89733619999998,80.67906403628118
Male,71.95468013,207.69308909999998,94.19187714285714
Male,68.73324896,184.51002319999998,83.67801505668933
Male,70.96204204,188.7309428,85.59226430839003
Male,70.8995167,193.45416459999998,87.73431501133786
Male,71.83446614,208.69323559999998,94.64545832199545
Male,65.7129823,162.29121519999998,73.60145814058956
Male,68.49131172,193.458537,87.73629795918367
Male,70.1203784,182.4174166,82.7289871201814
Male,66.86724570000001,166.3981217,75.46400077097505
Male,72.4456338,202.993331,92.06046757369614
Male,70.89388978,194.68710080000002,88.2934697505669
Male,68.30937446,171.3054651,77.68955333333332
Male,71.59478298,201.2606294,91.27466185941043
Male,68.87917946,192.3450524,87.23131628117913
Male,69.35331975,194.4505572,88.1861937414966
Male,70.03715822,199.49912419999998,90.47579328798184
Male,68.6714647,186.129922,84.41266303854874
Male,66.46737814,180.7659086,81.98000390022675
Male,70.29958539,213.47257430000002,96.81295886621315
Male,72.3502416,201.9148471,91.57135922902494
Male,70.37993201,189.7170543,86.03948040816326
Male,65.01090452,157.6114698,71.47912462585035
Male,68.15631187,177.0037601,80.27381410430839
Male,69.92371421,207.07491299999998,93.91152517006802
Male,73.43273647,208.87091769999998,94.72603977324262
Male,63.72025952,156.769607,71.09732743764172
Male,62.25863646,129.2919824,58.635819682539676
Male,72.21015322,202.0910374,91.65126412698413
Male,74.244124,222.2467954,100.79219746031745
Male,70.11469362,216.9465466,98.38845650793651
Male,72.20120368,201.8776566,91.55449278911564
Male,68.09285476,175.155597,79.43564489795918
Male,68.04105455,186.05764380000002,84.37988380952382
Male,71.42288707,188.9599045,85.69610181405895
Male,72.87320321,219.0261409,99.33158317460317
Male,69.64182079,192.9420675,87.50207142857143
Male,67.68432553,188.22309950000002,85.36194988662132
Male,67.38313598,180.09229580000002,81.67451056689343
Male,63.41876337,150.8569104,68.41583238095238
Male,65.21555599,174.93114319999998,79.33385179138321
Male,69.46585879999999,192.97852859999998,87.51860707482992
Male,68.93072908,186.7810035,84.70793809523809
Male,69.21700915,188.08994209999997,85.30156104308388
Male,68.94165859999998,172.3825469,78.17802580498866
Male,67.45276727,195.1543137,88.50535768707482
Male,65.37643501,152.2898395,69.06568684807256
Male,69.63931191,174.15763330000001,78.98305365079365
Male,64.79045114,157.0004638,71.20202439909298
Male,68.8629876,192.0275342,87.08731709750566
Male,67.08326417,182.0089108,82.54372371882086
Male,67.03886523,167.9127926,76.15092634920634
Male,67.29535059999999,189.8097614,86.08152444444445
Male,70.54915307,194.2108233,88.07747088435373
Male,65.40488570000001,176.1555489,79.88913782312926
Male,67.11010034,159.3112919,72.25001900226756
Male,66.86272506,173.5326991,78.69963678004535
Male,71.95536184,205.56407130000002,93.2263361904762
Male,64.03775956,163.0489345,73.94509501133787
Male,61.62586107,147.8668245,67.05978435374149
Male,70.95959104,202.11628000000002,91.6627120181406
Male,66.91186328,166.90151459999998,75.6922968707483
Male,69.22066833,168.5215667,76.42701437641723
Male,67.37476485,188.7721544,85.61095437641724
Male,71.54108225,211.83646409999997,96.07095877551019
Male,71.89066467,203.89545769999998,92.46959532879818
Male,73.61021505,216.4022645,98.14161655328797
Male,64.09632554,161.8095448,73.38301351473923
Male,70.96261712,195.0172064,88.44317750566893
Male,70.28027169,203.4651918,92.27446340136055
Male,67.44445411,171.38060259999997,77.72362929705214
Male,69.47309637,187.1209452,84.86210666666666
Male,68.74364712,189.7802755,86.068152154195
Male,70.9014608,200.4662815,90.91441337868481
Male,66.66872691,157.48818319999998,71.4232123356009
Male,67.78879933,173.64304040000002,78.74967818594105
Male,68.45703503,183.52252009999998,83.23016784580497
Male,69.50985237,193.2231968,87.62956770975057
Male,69.76960444,188.84417240000002,85.64361560090704
Male,66.48723135,176.0090834,79.8227135600907
Male,72.7266202,219.133231,99.38015011337868
Male,71.49017916,189.9901271,86.1633229478458
Male,71.47357056,198.07719939999998,89.83092943310656
Male,64.63944884,165.0713967,74.86231142857143
Male,69.68984844,186.3774477,84.52491959183673
Male,70.00488668,187.71678,85.13232653061225
Male,67.03282970000001,157.45154,71.40659410430838
Male,69.88530113,185.72944099999998,84.23103900226756
Male,65.3577593,158.0432301,71.67493428571427
Male,64.44509767,138.0926359,62.62704575963719
Male,68.28642572,181.4048084,82.26975437641724
Male,69.93644733,177.3817664,80.44524553287982
Male,68.38252163,191.59362439999998,86.89053260770974
Male,67.5109499,182.89736000000002,82.9466485260771
Male,71.87258406,193.13807680000002,87.59096453514739
Male,72.03894449,181.29048380000003,82.21790648526078
Male,68.68893071,178.50749960000002,80.95578213151929
Male,68.68885514,187.3225748,84.95354866213152
Male,67.55914912,192.9577313,87.50917519274377
Male,69.51564045,189.4250725,85.90706235827665
Male,72.20387691,194.8675429,88.37530290249433
Male,71.30571429999999,196.97271719999998,89.33003047619046
Male,69.63452662,175.3908251,79.54232430839002
Male,69.20634844,196.26870780000002,89.0107518367347
Male,67.19207608,187.1141436,84.85902204081633
Male,72.16981015,199.03956780000001,90.26737768707483
Male,69.62855658,206.0172567,93.43186244897959
Male,67.90087499,184.2074156,83.54077804988661
Male,64.76656601,159.07658769999998,72.14357718820861
Male,69.02650105,180.70275139999998,81.95136117913832
Male,69.3804995,192.7598755,87.4194446712018
Male,63.012445299999996,162.6905941,73.78258235827664
Male,69.77392090000001,197.628079,89.62724671201815
Male,70.22947004,195.1463069,88.50172648526078
Male,64.93574441,145.7650273,66.10658834467121
Male,76.26866786,247.38674100000003,112.19353333333335
Male,66.46340679,166.0157385,75.2905843537415
Male,68.41195285,179.42793319999998,81.3732123356009
Male,71.78105742,199.7144207,90.57343342403628
Male,67.38315251,198.55057549999998,90.04561247165532
Male,70.09517516,196.1880483,88.97417156462585
Male,72.72060324,206.39659699999999,93.60389886621314
Male,70.55054847,190.36518230000001,86.3334160090703
Male,64.48402419,164.6464698,74.66960081632654
Male,68.41998276,189.60311399999998,85.98780680272108
Male,67.3967832,179.5732951,81.43913609977324
Male,69.76192984,188.95583249999999,85.69425510204081
Male,66.81180175,179.5370418,81.42269469387755
Male,69.39499177,204.58672969999998,92.7830973696145
Male,70.41969377,190.8404988,86.54897904761904
Male,62.69332385,153.889337,69.79108253968255
Male,71.20165968,210.1698701,95.31513383219954
Male,65.03578583,168.6186759,76.47105482993197
Male,69.57589127,206.60044219999997,93.69634566893423
Male,73.79893605,211.76414080000004,96.03815909297053
Male,68.08804896,177.3728153,80.44118607709751
Male,71.44719367,192.9148094,87.48970947845804
Male,68.03767646,178.11325290000002,80.77698544217688
Male,67.77487038,159.0888654,72.14914530612245
Male,68.17919768,170.541401,77.34303900226757
Male,72.9909156,205.64992,93.26526984126984
Male,69.90708058,183.28080669999997,83.12054725623581
Male,68.19879582,188.20232109999998,85.35252657596371
Male,68.78471701,192.4078354,87.25978929705215
Male,67.56838520000001,186.05672919999998,84.3794690249433
Male,70.82464272,184.51668759999998,83.68103746031746
